vendor_id,pickup_datetime,dropoff_datetime,store_and_fwd_flag,rate_code,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,airport_fee,total_amount,payment_type,distance_between_service,time_between_service,trip_type,imp_surcharge,pickup_location_id,dropoff_location_id,data_file_year,data_file_month
1,2021-07-01 09:49:16.000000 UTC,2021-07-01 15:19:48.000000 UTC,N,5.0,1,37.6,0,0,0,0,0,,,0,2.0,,,2.0,0,82,129,2021,7
1,2021-07-01 11:13:03.000000 UTC,2021-07-01 11:13:03.000000 UTC,Y,5.0,1,0,0,0,0,0,0,,,0,2.0,,,1.0,0,65,264,2021,7
2,2021-07-01 13:06:07.000000 UTC,2021-07-01 13:07:16.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,193,193,2021,7
2,2021-07-01 16:08:29.000000 UTC,2021-07-01 16:09:49.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,193,193,2021,7
2,2021-07-01 16:23:14.000000 UTC,2021-07-01 16:23:57.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,193,193,2021,7
2,2021-07-01 16:04:39.000000 UTC,2021-07-01 16:06:10.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,193,193,2021,7
1,2021-07-01 18:33:14.000000 UTC,2021-07-01 18:44:52.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,35,76,2021,7
2,2021-07-01 18:14:23.000000 UTC,2021-07-01 18:14:35.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,193,193,2021,7
1,2021-07-02 07:13:33.000000 UTC,2021-07-02 07:15:31.000000 UTC,N,5.0,0,0.3,0,0,0,0,0,,,0,3.0,,,2.0,0,129,129,2021,7
2,2021-07-02 09:08:50.000000 UTC,2021-07-02 09:09:28.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,193,193,2021,7
2,2021-07-02 09:15:54.000000 UTC,2021-07-02 09:16:44.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,193,193,2021,7
1,2021-07-02 10:02:54.000000 UTC,2021-07-02 10:10:45.000000 UTC,N,5.0,2,1.6,0,0,0,0,0,,,0,2.0,,,2.0,0,173,92,2021,7
1,2021-07-02 10:54:10.000000 UTC,2021-07-02 13:21:37.000000 UTC,N,5.0,1,13.6,0,0,0,0,0,,,0,2.0,,,2.0,0,129,196,2021,7
2,2021-07-02 10:15:11.000000 UTC,2021-07-02 10:16:14.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,2.0,,,1.0,0,264,264,2021,7
1,2021-07-02 12:10:58.000000 UTC,2021-07-02 12:27:51.000000 UTC,N,5.0,0,1.7,0,0,0,0,0,,,0,2.0,,,2.0,0,82,129,2021,7
2,2021-07-02 14:11:33.000000 UTC,2021-07-02 14:12:57.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,2.0,,,1.0,0,207,207,2021,7
1,2021-07-02 15:48:33.000000 UTC,2021-07-02 16:13:10.000000 UTC,N,5.0,1,3.1,0,0,0,0,0,,,0,2.0,,,2.0,0,74,244,2021,7
1,2021-07-03 15:39:21.000000 UTC,2021-07-03 15:39:21.000000 UTC,Y,5.0,1,0,0,0,0,0,0,,,0,2.0,,,1.0,0,173,264,2021,7
1,2021-07-04 10:41:20.000000 UTC,2021-07-04 10:41:20.000000 UTC,Y,5.0,1,0,0,0,0,0,0,,,0,2.0,,,1.0,0,92,264,2021,7
1,2021-07-04 14:12:59.000000 UTC,2021-07-04 15:57:48.000000 UTC,N,5.0,1,21.3,0,0,0,0,0,,,0,2.0,,,2.0,0,95,57,2021,7
1,2021-07-04 17:37:43.000000 UTC,2021-07-04 19:24:17.000000 UTC,N,5.0,2,26.4,0,0,0,0,0,,,0,2.0,,,2.0,0,127,10,2021,7
2,2021-07-05 17:55:51.000000 UTC,2021-07-05 17:56:37.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,264,264,2021,7
2,2021-07-06 07:18:10.000000 UTC,2021-07-06 07:20:06.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,193,193,2021,7
2,2021-07-06 15:00:10.000000 UTC,2021-07-06 15:03:15.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,193,193,2021,7
2,2021-07-06 16:54:08.000000 UTC,2021-07-06 16:55:16.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,2.0,,,1.0,0,193,193,2021,7
2,2021-07-06 17:11:29.000000 UTC,2021-07-06 17:12:25.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,193,193,2021,7
2,2021-07-06 18:15:57.000000 UTC,2021-07-06 18:16:50.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,193,193,2021,7
2,2021-07-06 18:17:41.000000 UTC,2021-07-06 18:17:57.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,193,193,2021,7
2,2021-07-06 18:30:24.000000 UTC,2021-07-06 18:31:11.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,193,193,2021,7
2,2021-07-07 12:03:37.000000 UTC,2021-07-07 12:10:18.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,7,193,2021,7
1,2021-07-07 15:58:28.000000 UTC,2021-07-07 15:59:30.000000 UTC,Y,5.0,1,0.6,0,0,0,0,0,,,0,3.0,,,2.0,0,82,82,2021,7
1,2021-07-08 07:55:56.000000 UTC,2021-07-08 08:11:34.000000 UTC,N,5.0,3,1.5,0,0,0,0,0,,,0,2.0,,,2.0,0,57,173,2021,7
1,2021-07-08 08:13:38.000000 UTC,2021-07-08 10:09:57.000000 UTC,N,5.0,1,24.4,0,0,0,0,0,,,0,2.0,,,2.0,0,173,82,2021,7
2,2021-07-08 09:32:29.000000 UTC,2021-07-08 09:33:42.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,2.0,,,1.0,0,193,193,2021,7
1,2021-07-08 11:04:46.000000 UTC,2021-07-08 15:38:05.000000 UTC,N,5.0,2,34.6,0,0,0,0,0,,,0,2.0,,,2.0,0,130,173,2021,7
2,2021-07-08 14:05:43.000000 UTC,2021-07-08 14:06:43.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,193,193,2021,7
2,2021-07-08 15:36:40.000000 UTC,2021-07-08 15:37:55.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,193,7,2021,7
2,2009-01-01 01:45:46.000000 UTC,2009-01-01 01:47:06.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,2.0,,,1.0,0,193,193,2021,7
2,2021-07-08 18:06:56.000000 UTC,2021-07-09 16:10:26.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,193,193,2021,7
2,2021-07-08 16:52:48.000000 UTC,2021-07-08 16:53:06.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,193,193,2021,7
2,2021-07-09 08:12:13.000000 UTC,2021-07-09 08:13:56.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,193,193,2021,7
2,2021-07-09 09:34:35.000000 UTC,2021-07-09 09:34:40.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,2.0,,,1.0,0,193,193,2021,7
2,2021-07-09 09:57:23.000000 UTC,2021-07-09 09:58:59.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,193,193,2021,7
2,2021-07-09 10:36:55.000000 UTC,2021-07-09 10:39:07.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,2.0,,,1.0,0,207,207,2021,7
2,2021-07-09 12:31:20.000000 UTC,2021-07-09 12:31:20.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,264,264,2021,7
2,2021-07-09 13:40:36.000000 UTC,2021-07-09 13:40:51.000000 UTC,N,1.0,4,0,0,0,0,0,0,,,0,1.0,,,1.0,0,193,193,2021,7
1,2021-07-09 19:27:53.000000 UTC,2021-07-09 20:28:39.000000 UTC,N,5.0,2,9.6,0,0,0,0,0,,,0,2.0,,,2.0,0,92,10,2021,7
1,2021-07-10 05:26:52.000000 UTC,2021-07-10 05:43:10.000000 UTC,N,5.0,1,0.4,0,0,0,0,0,,,0,2.0,,,2.0,0,248,60,2021,7
1,2021-07-10 06:08:28.000000 UTC,2021-07-10 06:37:34.000000 UTC,N,5.0,1,3.7,0,0,0,0,0,,,0,2.0,,,2.0,0,248,147,2021,7
1,2021-07-10 06:48:01.000000 UTC,2021-07-10 06:58:14.000000 UTC,N,5.0,1,3.6,0,0,0,0,0,,,0,2.0,,,2.0,0,248,241,2021,7
1,2021-07-10 08:12:54.000000 UTC,2021-07-10 08:32:38.000000 UTC,N,5.0,1,6.8,0,0,0,0,0,,,0,2.0,,,2.0,0,182,74,2021,7
1,2021-07-10 09:32:14.000000 UTC,2021-07-10 09:51:12.000000 UTC,N,5.0,1,2.3,0,0,0,0,0,,,0,2.0,,,2.0,0,60,235,2021,7
1,2021-07-10 11:44:40.000000 UTC,2021-07-10 13:21:26.000000 UTC,N,5.0,2,10.5,0,0,0,0,0,,,0,2.0,,,2.0,0,196,56,2021,7
2,2021-07-10 11:24:51.000000 UTC,2021-07-10 11:25:07.000000 UTC,N,3.0,1,0.21,0,0,0,0,0,,,0,2.0,,,1.0,0,25,25,2021,7
2,2021-07-10 11:26:42.000000 UTC,2021-07-10 12:13:34.000000 UTC,N,3.0,1,11.94,0,0,0,0,0,,,0,2.0,,,1.0,0,25,265,2021,7
2,2021-07-10 12:59:49.000000 UTC,2021-07-10 13:00:34.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,264,264,2021,7
1,2021-07-10 13:40:03.000000 UTC,2021-07-10 16:23:08.000000 UTC,N,5.0,1,19,0,0,0,0,0,,,0,2.0,,,2.0,0,57,10,2021,7
1,2021-07-11 07:51:07.000000 UTC,2021-07-11 08:04:43.000000 UTC,N,5.0,1,3.8,0,0,0,0,0,,,0,2.0,,,2.0,0,185,47,2021,7
1,2021-07-11 08:25:43.000000 UTC,2021-07-11 08:25:51.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,241,241,2021,7
1,2021-07-11 13:24:05.000000 UTC,2021-07-11 13:24:05.000000 UTC,Y,5.0,1,0,0,0,0,0,0,,,0,2.0,,,1.0,0,173,264,2021,7
2,2021-07-11 15:54:39.000000 UTC,2021-07-11 15:54:51.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,193,193,2021,7
1,2021-07-12 05:40:16.000000 UTC,2021-07-12 05:49:05.000000 UTC,N,5.0,1,3.2,0,0,0,0,0,,,0,2.0,,,2.0,0,248,208,2021,7
1,2021-07-12 06:08:49.000000 UTC,2021-07-12 06:09:05.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,2.0,0,183,183,2021,7
1,2021-07-12 06:19:12.000000 UTC,2021-07-12 06:49:59.000000 UTC,N,5.0,1,7.7,0,0,0,0,0,,,0,2.0,,,2.0,0,182,3,2021,7
1,2021-07-12 07:05:00.000000 UTC,2021-07-12 07:48:52.000000 UTC,N,5.0,1,10.3,0,0,0,0,0,,,0,2.0,,,2.0,0,242,126,2021,7
2,2021-07-12 08:04:22.000000 UTC,2021-07-12 08:05:59.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,2.0,,,1.0,0,207,207,2021,7
1,2021-07-12 09:08:26.000000 UTC,2021-07-12 09:25:59.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,182,179,2021,7
2,2021-07-12 11:29:49.000000 UTC,2021-07-12 11:30:01.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,193,193,2021,7
1,2021-07-12 12:47:32.000000 UTC,2021-07-12 12:51:33.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,26,26,2021,7
1,2021-07-12 16:06:10.000000 UTC,2021-07-12 17:11:34.000000 UTC,N,5.0,2,22.8,0,0,0,0,0,,,0,2.0,,,2.0,0,82,265,2021,7
2,2021-07-12 16:42:31.000000 UTC,2021-07-12 16:44:00.000000 UTC,N,1.0,1,0.38,0,0,0,0,0,,,0,1.0,,,1.0,0,145,145,2021,7
1,2021-07-12 18:58:14.000000 UTC,2021-07-12 19:32:18.000000 UTC,N,5.0,1,8.3,0,0,0,0,0,,,0,2.0,,,2.0,0,7,28,2021,7
1,2021-07-13 06:33:37.000000 UTC,2021-07-13 06:43:55.000000 UTC,N,5.0,1,4.5,0,0,0,0,0,,,0,2.0,,,2.0,0,60,254,2021,7
1,2021-07-13 08:01:35.000000 UTC,2021-07-13 09:18:14.000000 UTC,N,5.0,1,15.1,0,0,0,0,0,,,0,2.0,,,2.0,0,47,213,2021,7
1,2021-07-13 09:49:13.000000 UTC,2021-07-13 10:11:45.000000 UTC,N,5.0,1,4.1,0,0,0,0,0,,,0,2.0,,,2.0,0,248,159,2021,7
2,2021-07-13 09:39:12.000000 UTC,2021-07-13 09:39:39.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,193,193,2021,7
1,2021-07-13 10:19:25.000000 UTC,2021-07-13 10:31:05.000000 UTC,N,5.0,1,1.8,0,0,0,0,0,,,0,2.0,,,2.0,0,147,168,2021,7
1,2021-07-13 10:45:42.000000 UTC,2021-07-13 11:01:02.000000 UTC,N,5.0,1,2.2,0,0,0,0,0,,,0,2.0,,,2.0,0,248,47,2021,7
1,2021-07-13 10:50:18.000000 UTC,2021-07-13 10:50:18.000000 UTC,Y,5.0,1,0,0,0,0,0,0,,,0,2.0,,,1.0,0,173,264,2021,7
1,2021-07-13 11:45:25.000000 UTC,2021-07-13 11:57:58.000000 UTC,N,5.0,1,3.3,0,0,0,0,0,,,0,2.0,,,2.0,0,212,242,2021,7
1,2021-07-13 12:03:05.000000 UTC,2021-07-13 12:12:40.000000 UTC,N,5.0,1,1.3,0,0,0,0,0,,,0,2.0,,,2.0,0,182,182,2021,7
2,2021-07-13 14:11:26.000000 UTC,2021-07-13 14:13:36.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,193,193,2021,7
1,2021-07-13 19:07:34.000000 UTC,2021-07-13 19:26:06.000000 UTC,N,5.0,1,7.8,0,0,0,0,0,,,0,2.0,,,2.0,0,82,168,2021,7
1,2021-07-14 05:29:25.000000 UTC,2021-07-14 05:49:29.000000 UTC,N,5.0,1,8.7,0,0,0,0,0,,,0,2.0,,,2.0,0,248,229,2021,7
1,2021-07-14 06:34:18.000000 UTC,2021-07-14 06:35:15.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,2.0,0,182,182,2021,7
1,2021-07-14 06:58:38.000000 UTC,2021-07-14 07:09:13.000000 UTC,N,5.0,1,1.6,0,0,0,0,0,,,0,2.0,,,2.0,0,212,212,2021,7
1,2021-07-14 07:41:53.000000 UTC,2021-07-14 07:53:01.000000 UTC,N,5.0,1,1.9,0,0,0,0,0,,,0,2.0,,,2.0,0,168,247,2021,7
2,2021-07-14 07:14:56.000000 UTC,2021-07-14 07:15:00.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,264,264,2021,7
1,2021-07-14 09:53:49.000000 UTC,2021-07-14 10:23:30.000000 UTC,N,5.0,1,4.2,0,0,0,0,0,,,0,2.0,,,2.0,0,182,242,2021,7
1,2021-07-14 09:55:04.000000 UTC,2021-07-14 11:12:39.000000 UTC,N,5.0,1,10.6,0,0,0,0,0,,,0,2.0,,,2.0,0,173,260,2021,7
2,2021-07-14 08:56:20.000000 UTC,2021-07-14 08:56:36.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,193,193,2021,7
1,2021-07-14 10:26:28.000000 UTC,2021-07-14 11:09:49.000000 UTC,N,5.0,1,9.5,0,0,0,0,0,,,0,2.0,,,2.0,0,248,59,2021,7
2,2021-07-14 10:36:01.000000 UTC,2021-07-14 10:37:35.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,2.0,,,1.0,0,207,207,2021,7
1,2021-07-14 11:59:58.000000 UTC,2021-07-14 13:01:07.000000 UTC,N,5.0,1,8.8,0,0,0,0,0,,,0,2.0,,,2.0,0,42,59,2021,7
2,2021-07-14 11:33:53.000000 UTC,2021-07-14 11:34:45.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,193,193,2021,7
1,2021-07-14 12:34:19.000000 UTC,2021-07-14 16:01:11.000000 UTC,N,5.0,2,21.9,0,0,0,0,0,,,0,2.0,,,2.0,0,129,56,2021,7
2,2021-07-14 15:33:25.000000 UTC,2021-07-14 15:34:54.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,193,193,2021,7
2,2021-07-14 14:37:31.000000 UTC,2021-07-14 14:39:06.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,193,193,2021,7
1,2021-07-14 23:44:56.000000 UTC,2021-07-14 23:45:30.000000 UTC,N,5.0,1,3.4,0,0,0,0,0,,,0,2.0,,,2.0,0,129,129,2021,7
1,2021-07-14 23:45:54.000000 UTC,2021-07-14 23:46:32.000000 UTC,N,5.0,1,3.4,0,0,0,0,0,,,0,2.0,,,2.0,0,129,129,2021,7
1,2021-07-15 06:12:30.000000 UTC,2021-07-15 06:30:58.000000 UTC,N,5.0,1,6.3,0,0,0,0,0,,,0,2.0,,,2.0,0,75,248,2021,7
1,2021-07-15 06:40:21.000000 UTC,2021-07-15 07:10:23.000000 UTC,N,5.0,1,19.7,0,0,0,0,0,,,0,2.0,,,2.0,0,248,265,2021,7
1,2021-07-15 07:30:13.000000 UTC,2021-07-15 07:39:31.000000 UTC,N,5.0,1,2,0,0,0,0,0,,,0,2.0,,,2.0,0,51,81,2021,7
1,2021-07-15 08:36:10.000000 UTC,2021-07-15 09:01:11.000000 UTC,N,5.0,1,4.6,0,0,0,0,0,,,0,2.0,,,2.0,0,146,37,2021,7
1,2021-07-15 10:51:58.000000 UTC,2021-07-15 11:14:44.000000 UTC,N,5.0,1,4.2,0,0,0,0,0,,,0,2.0,,,2.0,0,51,18,2021,7
2,2021-07-15 10:19:59.000000 UTC,2021-07-15 10:20:55.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,193,193,2021,7
2,2021-07-15 10:51:57.000000 UTC,2021-07-15 10:55:06.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,193,193,2021,7
1,2021-07-15 13:22:05.000000 UTC,2021-07-15 13:59:07.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,80,22,2021,7
2,2021-07-15 13:14:54.000000 UTC,2021-07-15 13:14:57.000000 UTC,N,1.0,3,0,0,0,0,0,0,,,0,2.0,,,1.0,0,193,193,2021,7
2,2021-07-15 14:09:08.000000 UTC,2021-07-15 14:10:06.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,193,193,2021,7
2,2021-07-15 14:19:19.000000 UTC,2021-07-15 14:19:37.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,193,193,2021,7
2,2021-07-15 14:29:50.000000 UTC,2021-07-15 14:31:39.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,193,193,2021,7
2,2021-07-15 14:51:22.000000 UTC,2021-07-15 14:52:05.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,264,264,2021,7
2,2021-07-15 14:36:15.000000 UTC,2021-07-15 14:36:36.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,264,264,2021,7
2,2021-07-15 17:22:44.000000 UTC,2021-07-15 17:22:54.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,193,193,2021,7
1,2021-07-16 05:47:33.000000 UTC,2021-07-16 06:07:51.000000 UTC,N,5.0,1,14.9,0,0,0,0,0,,,0,2.0,,,2.0,0,256,132,2021,7
1,2021-07-16 06:31:11.000000 UTC,2021-07-16 06:41:41.000000 UTC,N,5.0,1,4.4,0,0,0,0,0,,,0,2.0,,,2.0,0,19,101,2021,7
1,2021-07-16 06:59:07.000000 UTC,2021-07-16 08:58:34.000000 UTC,N,5.0,1,28.9,0,0,0,0,0,,,0,2.0,,,2.0,0,208,242,2021,7
1,2021-07-16 09:42:42.000000 UTC,2021-07-16 11:26:03.000000 UTC,N,5.0,1,33.7,0,0,0,0,0,,,0,2.0,,,2.0,0,213,248,2021,7
2,2021-07-16 09:44:20.000000 UTC,2021-07-16 09:45:32.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,2.0,,,1.0,0,207,207,2021,7
1,2021-07-16 10:21:41.000000 UTC,2021-07-16 10:21:41.000000 UTC,Y,5.0,1,0,0,0,0,0,0,,,0,2.0,,,1.0,0,56,264,2021,7
1,2021-07-16 11:01:47.000000 UTC,2021-07-16 11:03:13.000000 UTC,N,5.0,1,0,0,0,0,0,0,,,0,2.0,,,2.0,0,264,264,2021,7
2,2021-07-16 15:36:38.000000 UTC,2021-07-16 15:41:31.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,193,7,2021,7
1,2021-07-17 05:15:57.000000 UTC,2021-07-17 05:30:54.000000 UTC,N,5.0,1,10.4,0,0,0,0,0,,,0,2.0,,,2.0,0,145,223,2021,7
1,2021-07-17 06:38:22.000000 UTC,2021-07-17 06:59:08.000000 UTC,N,5.0,1,7.1,0,0,0,0,0,,,0,2.0,,,2.0,0,243,254,2021,7
1,2021-07-17 07:38:24.000000 UTC,2021-07-17 07:51:26.000000 UTC,N,5.0,1,7.6,0,0,0,0,0,,,0,2.0,,,2.0,0,240,265,2021,7
1,2021-07-17 08:48:04.000000 UTC,2021-07-17 09:24:47.000000 UTC,N,5.0,1,12.5,0,0,0,0,0,,,0,2.0,,,2.0,0,241,100,2021,7
1,2021-07-17 09:39:53.000000 UTC,2021-07-17 10:17:41.000000 UTC,N,5.0,1,10.3,0,0,0,0,0,,,0,2.0,,,2.0,0,75,31,2021,7
1,2021-07-17 12:54:32.000000 UTC,2021-07-17 14:17:29.000000 UTC,N,5.0,1,10.5,0,0,0,0,0,,,0,2.0,,,2.0,0,70,173,2021,7
1,2021-07-17 21:32:46.000000 UTC,2021-07-17 21:33:43.000000 UTC,Y,5.0,1,0,0,0,0,0,0,,,0,4.0,,,2.0,0,241,241,2021,7
1,2021-07-18 05:32:16.000000 UTC,2021-07-18 05:52:58.000000 UTC,N,5.0,1,8.6,0,0,0,0,0,,,0,2.0,,,2.0,0,248,126,2021,7
1,2021-07-18 06:08:12.000000 UTC,2021-07-18 07:00:05.000000 UTC,N,5.0,1,19.8,0,0,0,0,0,,,0,2.0,,,2.0,0,60,265,2021,7
1,2021-07-18 10:18:42.000000 UTC,2021-07-18 13:24:14.000000 UTC,N,5.0,1,32.1,0,0,0,0,0,,,0,2.0,,,2.0,0,82,173,2021,7
2,2021-07-18 10:52:47.000000 UTC,2021-07-18 10:53:47.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,193,193,2021,7
2,2021-07-18 12:48:32.000000 UTC,2021-07-18 12:49:27.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,7,193,2021,7
1,2021-07-18 13:16:50.000000 UTC,2021-07-18 13:17:30.000000 UTC,N,5.0,1,0,0,0,0,0,0,,,0,3.0,,,2.0,0,196,196,2021,7
1,2021-07-19 05:59:53.000000 UTC,2021-07-19 06:17:39.000000 UTC,Y,5.0,1,9.6,0,0,0,0,0,,,0,2.0,,,2.0,0,226,129,2021,7
1,2021-07-19 06:13:51.000000 UTC,2021-07-19 07:00:47.000000 UTC,N,5.0,1,9.6,0,0,0,0,0,,,0,2.0,,,2.0,0,18,42,2021,7
1,2021-07-19 09:34:57.000000 UTC,2021-07-19 09:54:35.000000 UTC,N,5.0,1,8,0,0,0,0,0,,,0,2.0,,,2.0,0,244,229,2021,7
1,2021-07-19 09:42:33.000000 UTC,2021-07-19 09:47:34.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,26,178,2021,7
1,2021-07-19 10:20:29.000000 UTC,2021-07-19 10:36:28.000000 UTC,N,5.0,1,2.8,0,0,0,0,0,,,0,2.0,,,2.0,0,168,75,2021,7
1,2021-07-19 10:38:54.000000 UTC,2021-07-19 11:11:23.000000 UTC,N,5.0,1,11.6,0,0,0,0,0,,,0,2.0,,,2.0,0,43,95,2021,7
2,2021-07-19 13:33:04.000000 UTC,2021-07-19 13:33:32.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,193,193,2021,7
2,2021-07-19 13:49:37.000000 UTC,2021-07-19 13:50:52.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,193,193,2021,7
2,2021-07-19 13:52:46.000000 UTC,2021-07-19 13:53:05.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,193,193,2021,7
1,2021-07-19 15:26:41.000000 UTC,2021-07-19 15:26:41.000000 UTC,Y,5.0,1,0,0,0,0,0,0,,,0,2.0,,,1.0,0,196,264,2021,7
2,2021-07-19 16:59:33.000000 UTC,2021-07-19 16:59:41.000000 UTC,N,1.0,1,0,0,0,0,0,0,,,0,1.0,,,1.0,0,193,193,2021,7
1,2021-07-20 06:44:26.000000 UTC,2021-07-20 07:47:05.000000 UTC,N,5.0,1,22,0,0,0,0,0,,,0,2.0,,,2.0,0,166,242,2021,7
1,2021-07-20 08:17:55.000000 UTC,2021-07-20 08:24:56.000000 UTC,N,5.0,1,1.4,0,0,0,0,0,,,0,2.0,,,2.0,0,75,74,2021,7
1,2021-07-20 09:48:17.000000 UTC,2021-07-20 10:32:12.000000 UTC,N,5.0,1,6.2,0,0,0,0,0,,,0,2.0,,,2.0,0,173,173,2021,7
1,2021-07-20 10:26:16.000000 UTC,2021-07-20 11:17:42.000000 UTC,N,5.0,1,10.6,0,0,0,0,0,,,0,2.0,,,2.0,0,74,167,2021,7
1,2021-07-20 11:13:58.000000 UTC,2021-07-20 12:59:53.000000 UTC,N,5.0,3,17.4,0,0,0,0,0,,,0,2.0,,,2.0,0,56,196,2021,7
1,2021-07-20 16:09:31.000000 UTC,2021-07-20 19:21:27.000000 UTC,N,5.0,3,23.3,0,0,0,0,0,,,0,2.0,,,2.0,0,173,216,2021,7
1,2021-07-20 19:59:20.000000 UTC,2021-07-20 20:30:14.000000 UTC,N,5.0,2,5.4,0,0,0,0,0,,,0,2.0,,,2.0,0,82,36,2021,7
1,2021-07-21 06:16:35.000000 UTC,2021-07-21 06:24:23.000000 UTC,N,5.0,1,2.9,0,0,0,0,0,,,0,2.0,,,2.0,0,218,132,2021,7
1,2021-07-21 06:31:44.000000 UTC,2021-07-21 06:41:39.000000 UTC,N,5.0,1,4,0,0,0,0,0,,,0,2.0,,,2.0,0,219,132,2021,7
1,2021-07-21 06:57:28.000000 UTC,2021-07-21 07:36:28.000000 UTC,N,5.0,1,8.6,0,0,0,0,0,,,0,2.0,,,2.0,0,218,191,2021,7
